"name","crc","md5","sha1"
"Star Trek - Deep Space Nine - Crossroads of Time (Europe).md","D4B122F9","994671CA4D4A2BDE25042ED3EB7FFB0B","EFC96336CCD83C31AB48AB48FE1E262C3EBCF0BE"
"Star Trek - Deep Space Nine - Crossroads of Time (USA).md","A771E1A4","0EEC35FA119138EB472F81B1F227283C","3918DCF48D99D075A6062D967A0F27FB56F89AD2"
"Star Trek - The Next Generation (USA) (Beta) (28.12.1993).md","3BA670F9","67A11E541CFA471FCCB15A7DADBA7246","B3F800AE3009296614D1B0943B4245B4510A30F0"
"Star Trek - The Next Generation (USA) (Beta) (29.12.1993).md","316BBC43","E03791FEB953A36EA71B7BA21F88975E","E01D14C9DC9CD63800A793350E88AF5DE71B699B"
"Star Trek - The Next Generation (USA) (Beta) (03.01.1994).md","CAC86B68","1CD6E41C96854E725C8F43D9A748894C","C6D702396D090B80FA1BB86B5079870DE1C2DD70"
"Star Trek - The Next Generation (USA) (Beta) (10.01.1994).md","D138CA3E","9B9078A1D131488356DFA1A31D9A644A","4ED46DC5FAAFA8E92C753FCAD5F37DD7C563E28C"
"Star Trek - The Next Generation (USA) (Beta) (18.01.1994).md","D8DAB97A","B4060015D45627D76D27CFC79B8AB397","94A7B71AADA60F0A622F6156A31F22700C484505"
"Star Trek - The Next Generation (USA) (Beta) (25.01.1994).md","63F29E6F","3754C9CBEAFA26F7DD04A6A88BB6B81E","7E1B9BD971088D083C4F9447AE5DAFF50BCC67C2"
"Star Trek - The Next Generation - Echoes from the Past (USA).md","272153FB","EE813BDB98573ED8DE080773E2CC7355","CA0CF81784262FE6C00502CB495EDE7DAF3685C0"
"Star Trek - The Next Generation - Echoes from the Past (USA) (Rev A).md","EF840EF2","C829AE57C252FC1A5E49EFEDC0C6C11C","FE72AFF307182DC6970048E88EAA5F03348781F5"
"Starflight (USA, Europe).md","D550C928","B95B8DA835E866C90E6C6520DEF207B2","24252CA934BE3F005436CDB85671413A9E6B0489"
"Starflight (USA, Europe) (Rev A).md","1217DBEA","F7FB96468113CBFC41ED68E31689AC83","41722D8C0B4865CA8044FB53A818B13EDED758FC"
"Stargate (USA, Europe) (Beta).md","8DC8AB23","DC6036850F7FF8C568F2B29A58DEE32D","95A0DAB802A313281D74FE66B21C7877078C57E9"
"Stargate (USA, Europe).md","E587069E","B78FA5E007F119440CACC063493B5084","D0843442059C89B11DB02615670632FDA2B2EE85"
"Stargate (USA, Europe) (Sample) (NGen).md","51946EA9","5C1856BDAC58E3996737260764038047","92BEE364D23FC28D9F976037D3420767C4F97D68"
"Steel Empire (USA).md","D0E7A0B6","9105A05E3E2E0AE261789FDAFCA676A2","45C0B9D85B4A8053C3F3432828626DAE47022634"
"Steel Empire (USA) (13.03.1992) (Sega Channel).md","097F6440","AE43C175914D53406AEC1361CAF810DB","948C7DBFC37AD5504D9CFD12567A79E6323CC014"
"Steel Talons (Japan, Korea).md","04F388E6","EDFA7B1D6CE95725D2803B8F82E01B90","93C51EC9FCC56D858642018905B3DEFC17442C26"
"Steel Talons (USA, Europe) (Beta).md","C4052F18","8821E3B3BB6C1BDA06F419527B3EF820","C3EDD1F6B9F4FB16104D09C17B66FEEBB3785F4E"
"Steel Talons (USA, Europe).md","10E4EC63","4523A96042E40B0D1AD24CC80BE72C37","B4F0A13646C13911BE5550103301AF25827FCD0C"
"Stone Protectors (USA) (Proto).md","FBF0D54F","82DD4ABCA945D4205E6774889D808380","6629A0299689898B1A9B54E4FD05DAD1E2FD62D3"
"Stormlord (Japan).md","0B440FED","689634797F5DA35D026593FB240F5FE0","FE06EA2D7FCCCECCE337A535AE683C31AAE4A637"
"Stormlord (USA).md","39AB50A5","73070170122193915B7F8AF945EF426C","1BF4B58D50FDC0FDC173CE3DCADCC5D9B58F0723"
"Story of Thor, The (Europe).md","1110B0DB","475519D9CBDEB91DB301780BFF83D81E","178EF742DAD227D4128FA81DDDB116BAD0CABE1D"
"Story of Thor, The (Germany).md","FA20D011","CDF86F0B16A6ACE5FEC68762E2719A91","A82FFB7C4BF4B0F89F42A9CDC6600BC5BAC1C854"
"Story of Thor, The (Unknown) (Beta) (July, 1994).md","BFC11649","3A219F08B7AB4CC29489BA15210636FF","AC1952F2F7CD4109561376F3097C4DAEC2AE64AE"
"Story of Thor, The (Korea).md","EE1603C5","492833310CF6106BC3DB3A0167CCE79A","E0A43FB3D6DA940B1FDA449753BFFAE637A802CD"
"Story of Thor, The (Spain).md","4631F941","2D860CC07BC8A6BBDB0D73A09678C279","0FCC02355176E1C96043F4D827A3FF88D2D272DF"
"Story of Thor, The (Europe) (Beta) (04.10.1994).md","9E486F91","B8C4377A4DEA436FDA90BD942201B380","499DD47C325874A231A8D8430ACA0BB6FEEB3DCD"
"Story of Thor, The (Europe) (Beta) (17.10.1994).md","AA43D34A","987DF3046F62D9B6C2140B688E3EF559","E4B25941AEFB58073784616ACF7CA7458B213BEE"
"Story of Thor, The - Hikari o Tsugumono (Japan).md","4F39783C","3285EF5A23FDB908D77DA525E694AF03","54296F5CF1917C568BB29B0086641C282B8884BD"
"Street Fighter II' - Special Champion Edition (Europe).md","56D41136","A04172760031920DD7C37C1080457FA0","2A406E2E4743DE98785C85322F858ABFB8221AE0"
"Street Fighter II' - Special Champion Edition (USA).md","13FE08A1","94C07E0D90ECB7A7745D5EEC376B1D61","A5AAD1D108046D9388E33247610DAFB4C6516E0B"
"Street Fighter II' - Special Champion Edition (USA) (Virtual Console).md","A81527B7","E3B495BFB3CCE24A35BAA0431D19C0BB","8E808ED1F7429F65D9E8A11DB2FF1B4E4F96DF7C"
"Street Fighter II' - Special Champion Edition (Europe) (Virtual Console).md","ED3F3E20","727D88B508E960DB9433E81E97603CE1","379A7AF5768D5BADC348E626712AF8C6EA1BFF76"
"Street Fighter II' Plus - Champion Edition (Japan, Korea, Asia).md","2E487EE3","8828F4691CFBB4B9F2448EE4CA9C2755","0D624F1A34014EAD022DD8D5DF1134A88ECA69BB"
"Street Fighter II' Plus - Champion Edition (Japan) (Virtual Console).md","95A351F5","73E423B24B47ABC3EDFD6DE4EDE26541","9D507DA08660EF27E45F54A214BEA5AE9EE4CD3A"
"Street Racer (Europe).md","1A58D5FE","C2967C23E72387743911BB28BEB6F144","95AA250EA47D14D60DA9F0FED5B1AAD1FF2C1862"
"Street Smart (Japan, USA).md","B1DEDFAD","7A926AAEA9E526066A75C253738B633C","A9CB2295B9CD42475904CBA19B983E075A1B6014"
"Street Smart (Japan, USA) (Beta) (29.06.1990).md","D1DE6A2E","1E439309C5CCED355FB7E94454C82F41","D8F0B2695ADF4653B463C6A52AC6B6D41CDB771D"
"Streets of Rage 2 (USA).md","E01FA526","CB75D5A6919B61EFE917BEA5762C1CB7","8B656EEC9692D88BBBB84787142AA732B44CE0BE"
"Streets of Rage 3 (Asia, Korea).md","90EF991E","3EA974F31DC8739AA2624C9CDC9C4416","8C0BC5B66703EFBDEEF2D6EDE5745AAD89BD8A44"
"Streets of Rage 3 (Europe).md","3B78135F","9BD493E439D3E48539C934B5A9E5E9B2","5419F5EAF12201A662F03A79298A1B661005F73A"
"Streets of Rage 3 (USA).md","D5BB15D9","2D0B0C8F10EDF76131708E874E8D1EE4","40A33DD6F9DAB0AFF26C7525C9B8F342482C7AF6"
"Streets of Rage 3 (USA) (Rev A) (Beta) (28.03.1994).md","8757F797","7872E519011398D5F0DF424D1E72A598","0B5160BDB791033C51AAF924EB280F977FC387D4"
"Streets of Rage 3 (USA) (Beta) (08.03.1994).md","EA50B551","86F066C810339E65DCEEA6ECD734F184","76F4D071E3F95A740A21C14D68A732AAC4700739"
"Streets of Rage 3 (USA) (Beta) (17.03.1994).md","39AD962B","EA8A3137B72E407EDD959C5CA20DFB89","2764B00B7257E41928C6B7387606104990F4505A"
"Streets of Rage 3 (USA) (Beta) (18.03.1994).md","60142484","D24C465551F53C4C8752146B0672A39E","9A97BEDDE6CCB06E9D56A9F86308BA97502994F6"
"Streets of Rage 3 (USA) (Rev A) (Beta) (01.04.1994).md","797E75B7","59CC642481D4E2740DC65EB2E830A3F5","9F2F64507FD11114C2BACDD54AA25AECFA4F25BB"
"Streets of Rage 3 (USA) (Rev A) (Beta) (04.04.1994).md","6B968F13","06F36BB6BD5922CFDD9E3290BD061834","E2645121252F51D1EB5EA4FFC9AF0092941AD7C9"
"Streets of Rage 3 (USA) (Rev A) (Beta) (08.04.1994).md","D4BA76C2","DEFDBFC9D99794E913C80B0EE0D488F8","94CC6697534CF90A369B5C7DFB4E53F1DE96DF1C"
"Streets of Rage 3 (USA) (Rev A) (Beta) (11.04.1994).md","FA5E5A82","5CAC742035BCF0926627C68266D2E6D7","5592E80501219DC2B5FE5F07819948520B8FA051"
"Streets of Rage 3 (USA) (Rev A) (Beta) (12.04.1994).md","3F52CB72","5A1088BF3A09D673CB0117280CB2ACA7","60E47F8393A79DD30C8AD273BC448610BEF602F8"
"Streets of Rage 3 (USA) (Rev A) (Beta) (13.04.1994).md","6B675807","5BB6319B087452D46E592E3255655AAB","FFE3B23352B15F62F00653631BC3A606B7CDA4B0"
"Streets of Rage 3 (Europe) (Beta) (12.04.1994).md","A17CE5AB","8C14F44383249E77BCEBD93DA1A2B456","0B0FA81973BF2F0313E0F2041C8CDD1C220E9839"
"Streets of Rage 3 (Europe) (Beta) (13.04.1994).md","164E42AE","E335B14B9D40528FAE680E726DAAD661","32DF74CCF217E8258DEE9ACC50DB540BBC68CA02"
"Streets of Rage 3 (Europe) (Beta) (15.04.1994).md","C64F1E6B","BAD0129EE7AF725AFBBEE72E015938C6","118E4A8A3891956E0B60BCF5A6DD631BA93794A3"
"Streets of Rage 3 (Europe) (Beta) (20.04.1994).md","6AE4BD8E","73EC6182BCCEB9FB268FE3A673E1FE5D","58FEAE0110F239BA7A58E447B86158705249B35B"
"Streets of Rage 3 (Europe) (Beta) (25.04.1994).md","7033878A","15B4B1AC90295F153E4F5B860C355FA9","8A8CFC1E75F89CF72D7D783B29238F4A8B3FF568"
"Strider (USA, Europe).md","B9D099A4","FCAB622A6E56F7E9B1E0907AB5A630DF","26FE42D13A01C8789BBAD722EBAC05B8A829EB37"
"Strider (USA, Europe) (Virtual Console).md","5B96A532","1F7B353C9591C71AAF786D20D1CB43F5","AA7987B642507CA78AE6D9FD191CD3087DC7864D"
"Strider Hiryuu (Japan, Korea).md","859173F2","46AB937C360932B8AD31A866FB9A2C7A","4198030057A1A0479B382FC2D69CFE32A523FA32"
"Strider Hiryuu (Japan) (Virtual Console).md","62B2FD97","6607372220B6785DC31C54BBB218ACE5","54A64E1572F539D217DDB15008BF6F94F1B42042"
"Strider II (Europe).md","E85E5270","479CE05AFB9D7491702BE248D0BD20F3","C048BF092745654BB60A437EF1543ABFD407093C"
"Strider Returns - Journey from Darkness (USA).md","42589B79","62CCC620D3A721C9040D85AA5D540F86","8FEBB4AFF32F40148F572D54E158F4B791736F55"
"Striker (Europe) (En,Fr,De,Es,It).md","CC5D7AB2","ADB802FF17D95919ED89111A1EC44BE5","9917C35A263CC9BD922D55BF59D01BC2733B4E24"
"Striker (Europe) (Beta) (February, 1994).md","C10B270E","EE4962AAB6E1A6E5D4C5681BCB560DD8","128395E635E948005E89C7F4A6CD5B209BE1FFBC"
"Sub-Terrania (Europe).md","E8CED28D","19D202D3DC41B74372CF6810989589AC","23C6A0616F170F6616BC8214F3D45F1F293BBA9F"
"Sub-Terrania (Asia) (En).md","7638EA91","160A5C43041904415AEF38BA90838CC7","E4E25A7A9A583BE0DD8E7AA0F1AB3E96B2180BC6"
"Sub-Terrania (USA).md","DC3C6C45","D3BD3DC31B1903148C0CE92A98A6869A","70A5D4DA311DD8A92492D01676BF9170FA4BD095"
"Sub-Terrania (USA) (Beta).md","3A1022D1","70A1AB4156874BAB69573B05B914DBFF","57279FA2BC9BAF07D701BE44E51E42D7F1E0E2A2"
"Sub-Terrania (Unknown) (Beta) (July, 1993).md","9C13D25C","58396741C6C704E8B74CF63606384C0C","3766BFAF355CC239187255A142DADDCD42D1FC58"
"Sub-Terrania (Asia) (En) (Beta) (02.02.1994).md","B368E394","6E241867FFD0F5CCF1451CFF3A97AC58","91609B5083FAC0D8C00A25D3831EFF5FB02EAC5B"
"Summer Challenge (USA, Europe) (Unl).md","D7D53DC1","BE33B158669EDE37328255C84DF027D7","28D18BA3D2AC3F8FECE0BF652E87D491C565B8DF"
"Sunset Riders (Europe).md","0FF33054","CC60B5CD7295DF626D81A3ECD30C4133","4A4F2CF397ADE091E83E07BB3FFC7AA5862AEEDD"
"Sunset Riders (USA).md","AC30C297","19CDF861C543F9C9CD9C8B6B70ADEB1C","B40EA5B00F477D7B7448447F15B4C571F5E8FF0D"
"Super Airwolf (Japan).md","FA451982","84D0AFC448834B369908E3B22CA6D9C2","D24A3D23C9F12EEBFBD233FDAAB91C4ACC362962"
"Super Baseball 2020 (USA, Europe).md","C17ACEE5","FF340542EC290B92E03AA5115EA19C78","A6EA6DCC33D60CF4D3BE75B1CC867699811F8B3A"
"Super Battleship - The Classic Naval Combat Game (USA).md","99CA1BFB","3D4DFCB2F3C8B9835E7CF8DCB1A97A71","FD1CDDE1448F20388CCB3F66498867573F8C6FC2"
"Super Bubble Bobble (Taiwan) (En) (Unl).md","4820A161","C7C688E2FE6453968219C0109A284ED6","03F40C14624F1522D6E3105997D14E8EABA12257"
"Super Daisenryaku (Japan).md","D50A166F","91D40557943CA9A2DD085292FC40E03A","56D9366B50CEA65B16ED621B9A5BF355EF89E6B5"
"Super Daisenryaku (Japan) (Rev A).md","11645D6E","0FD4F2492A5C550D47A143546BAE6E92","21EF9D2B425A8DC084C21C88CCA2C610D035D75D"
"Super Donkey Kong 99 (Taiwan) (En) (Unl).md","8E7D9177","89811778FCCE3ECAB72495D31254D1E3","91F6B10ADA917E6DFDAFDD5AD9D476723498A7A4"
"Super Fantasy Zone (Europe).md","927975BE","BD52A3C0097986A473F42DD58279408E","ED4F8A98EED7838D29FA31A6F34D11F6D8887C7F"
"Super Fantasy Zone (Japan).md","767780D7","F5683F3B2C24CDD7BC6771EA87EFEACF","14DC8568205F3B1B89CE14B9412541CE4AE47F91"
"Super H.Q. (Japan).md","AB2C52B0","1801EFC4655E4523F1B7221D6B169EC9","0598E452E3D42B5E714BF5B32834000607483813"
"Super Hang-On (World) (En,Ja).md","CB2201A3","FF59CA57C4F2A6987042D4F53B5A20A4","ECFD7B3BF4DCBEE472DDF2F9CDBE968A05B814E0"
"Super Hang-On (World) (En,Ja) (Rev A).md","3877D107","9B5D500A7CE1DE56FBA9C554BBF9A0B2","E58A8E6C472A34D9ECF3B450137DF8A63EC9C791"
"Super Hang-On (World) (Sega Smash Pack).md","7E892199","461C88B8DFDE1469B8A5FEE18D18A05B","25250CD1C8B96CE9B41B4133243646BCDBDCE083"
"Super Hang-On (World) (En,Ja) (Beta) (18.08.1989) (Sega Channel).md","B6EAE5C4","8128E0C411B702A907FF29A33D28B6A5","9EC0F37F4BF15797466377BD073CFE50C3AFCDA3"
"Super High Impact (USA).md","B870C2F7","A4664D206773778758676540F3B4DA02","A5CE32A8E96D39424D4377C45BEFA6FD8389B941"
"Super Hydlide (Europe).md","1FE2D90B","6BA8D8F9D7BBDD3064BC093F22AA7C0A","6C0A4B72B90ECFE8C324691BC6E54243746043C1"
"Super Hydlide (Japan).md","599BE386","9C86376AABD8035036C9C7C416A9EC75","76BCEB5915F3546C68C1FDB5FB0E205CD56A3FE6"
"Super Hydlide (USA).md","1335DDAA","BC8FFCE6DE6406116D49F8B5E3ED77AB","5FF65139C7E10539DD5A12BDF56073504C998471"
"Super Hydlide (USA) (Beta) (16.10.1989).md","52E717AC","AB49404369E1FF4F9BE5B90411AF90EB","BA2064DEF261D0FD6DFA4C5E06B4FA7A14773503"
"Super Kick Off (Europe).md","F43793FF","0BDCDB42CC43D160756EBE7C2D94585B","4E270B13A399D78D919157E50AB11F4645AA6D32"
"Super King Kong 99 (Taiwan) (En) (Unl).md","413DFEE2","ECF7A986266818933022FD370BB30943","6973598D77A755BEAFFF31CE85595F9610F8AFA5"
"Super League (Europe).md","55BAEC6E","FE966E29F7DDA9084261FDFD648C3F50","FEFC7ABC2F9FBCC7992B1420B62EB3EB3D5AD1BB"
"Super League (Japan).md","EA13CB1D","731D1675352961FA7254A720432C0BBB","9E975BA4C396617FF9535D51D0929F6D592478FC"
"Super Mario 2 (Taiwan) (En) (Unl).md","F7E1B3E1","05BD738E1CFA96A140AE74EF40588307","DE10115CE6A7EB416DE9CD167DF9CF24E34687B1"
"Super Mario Bros. (Taiwan) (En) (Unl).md","9CFA2BD8","AE3A771166C86278FEEC5FC3723283E8","5011E16F0AB3A6487A1406B85C6090AD2D1FE345"
"Super Mario World (Taiwan) (En) (Unl).md","CF540BA6","3B5680EA1E383B5C6D90338FC4B4B4B7","517C3A6B091C2C4E8505112A84BAE2871243E92C"
"Super Mario World 64 (Taiwan) (En) (Unl).md","E7AC4161","394783B469E8DD48F14A0063257B51A9","2CCF970FFFD173F1984E69617C330A8F297F3481"
"Super Monaco GP (USA) (En,Ja) (Rev C).md","725018EE","0948AA1ACC9F21A966B052A8EE385884","1947D41598DAA3880ECB826303ABAE2ACCD1857F"
"Super Monaco GP (Japan, USA) (En,Ja).md","90F9BAB3","C53DBF0F7172556D08A37CC590BDDF8A","631B72E27B394AE6B5A1188DFA980333FC675379"
"Super Monaco GP (Japan, Europe) (En,Ja) (Rev A).md","B1823595","DED2B235F625424F353C13C4D3A2CF89","ED6F80546A7847BF06CF4A62B34D1C3B989E4D3E"
"Super Monaco GP (Japan, Europe) (En,Ja) (Rev B).md","BE91B28A","7C343C0B33F8AF9F4719EAD8CEE7B201","1E49A449367F0EC7BA0331B7B0D074F796E48D58"
"Super Off Road (USA, Europe) (Unl).md","8F2FDADA","539E2797CF613F39115CC86AE005D705","89F264AFBA7AA8764B301D46CC8C51F74C23919E"
"Super Real Basketball (Europe).md","F04765BA","877DF60E0D09958B2E3E28DF9773E8AF","0197DF59951085DC7078C4EC66C75BE84566530A"
"Super Real Basketball (Japan, Korea).md","4346E11A","50576153AA8102D02B122210FFAFF07F","C86725780027EF9783CB7884C8770CC030B0CD0D"
"Super Shinobi II, The (Japan, Korea).md","5B412816","6CE59F3E7EE52DC8C6DF7B4D8A166826","E3DBE326AA93320D405C561C306FC3954AB8EA7C"
"Super Shinobi II, The (Japan) (Beta).md","C47E8AEA","71429F5FB394A1F28CAF4784340E185F","E1ECA5FAEC785F4E1093B088421A818E2FAB29C1"
"Super Shinobi II, The (Japan) (Beta) (Earlier).md","1EE5BCE3","FA66434D9E99E5108459F4ECEC0950B1","182F65E634B6EECDADFF55F41CD9B2D0E9E283F6"
"Super Shinobi, The (Japan).md","5C7E5EA6","C296021F74AB1192ED7E1865CDEBC972","D5807A44D2059AA4FF27ECB7BDC749FBB0382550"
"Super Shinobi, The (Japan) (En) (Beta) (XX.XX.1989) (Sega Smash Pack).md","FA1B8AEB","51D5918492EE59CCFC1ECA7DCD70E250","891A9693AABE6BFFCDD1911E694BED32A19D0AB7"
"Super Shinobi, The (Japan) (En) (Beta) (21.08.1989) (Sega Channel).md","370253D8","0B4285D853D5D6E634A4C60BE3DA9E3A","927199D9ACC9664980DD06E29E0309CA4D85D88E"
"Super Skidmarks (Europe) (Beta).md","A61A0F0C","7A8702D91641871BDC159A88A11208B6","1EC5FB1E7C8ADFAF147271BD40454826FFFED13E"
"Super Skidmarks (Europe) (J-Cart).md","4A9C62F9","533B890ED1113547691F36AD1C59E346","957850CE688DCF9C5966F6712B4804F0A5B7457D"
"Super Smash T.V. (USA, Europe).md","F22412B6","6858C543DD27B9F1D5AA260A25AB1B83","0459F7C61F152FA0AFA98D96EF9FBE4964641F34"
"Super Street Fighter II (Europe).md","682C192F","4890FE7DBBED12D7DB1EF029CA7D930A","56768A0524FA13FCD76474C8BB89B995BB471847"
"Super Street Fighter II (USA).md","165DEFBF","75950E3AA9357A21715FFE2FA51A454C","9CE6E69DB9D28386F7542DACD3E3EAD28EACF2A4"
"Super Street Fighter II (USA) (Virtual Console).md","0BDCCC83","AF9DF8B3FFE7FFF3016E6541175D0A67","A27A644DEC812486692FE77652FE48CD7AEDAAB3"
"Super Street Fighter II (Europe) (Virtual Console).md","BFDE41C8","E7D06643E2E1311520A0E5A6C6AA5FE1","E1199011E33BE453D74B4A23CBCA09B589ABE37E"
"Super Street Fighter II - The New Challengers (Japan).md","D8EEB2BD","825E67797BFCF3C27754D59B4F668493","24C8634F59A481118F8350125FA6E00D33E04C95"
"Super Street Fighter II - The New Challengers (Japan) (Virtual Console).md","EA6E8AFC","EEC1DA08E45A34459E4942D56ACFF01D","F744C0F9C8661BE0534D9E216A9AD6C51AAFE467"
"Super Tank War (Taiwan) (En) (Unl).md","5E519EA1","11382E11A4ED5834E80E30D1D95CA006","7E00475F99035FB20F624A7FE0D6BB77C7E834B1"
"Super Thunder Blade (Japan) (Launch Cart).md","8BD77836","15268BA530EFEA609E201DF49E9514E2","F40BEF7A5A2E414D87335E3E56A2C34FB4F83FCA"
"Super Thunder Blade (World).md","B13087EE","04DA37F2A95340243BFF72C82D4C7B73","21810B4A309A5B9A70965DD440E9AEED0B6CA4C5"
"Super Volley Ball (Japan).md","9B5C28EA","52A44B85C2EDA20D150E2E4D742DDC66","D0A57B14DC08FAD001E96DE72A4111F6C9B22825"
"Super Volley Ball (USA).md","85102799","B2007F23346C87E12F54E04AEBD55F52","3F00E7F8DE50E73346CBA06DD44B6DD9461D5C9C"
"Superman (USA).md","543A5869","D7ABE5E449F7FA966D0F6B158EEA8EE9","CA14653589FD36E6394EC99F223ED9B18F70FD6A"
"Superman (USA) (Beta).md","5CD0E1D4","115AA2B70EABC255E7D06CD2A454A091","9D94F0E364B5170AC1F1F2098091C3FC89D07389"
"Superman - The Man of Steel (Europe).md","7DB434BA","6E3F8FA3E7E3D1D42283F2561FECF152","C956730AF44B737EE3D0C1E83C147F32E3504383"
"Surging Aura (Japan).md","65AC1D2B","FD630F3DD0D60FB68574EC12C0A6FFBD","9F14CD11CFA499CDD58248DE81DB30F9308326E5"
"Swamp Thing (USA) (Proto).md","82013EF6","25BDE5599C0C3603C7E0DFC3F3AE5F29","D1E45AC78846C3C779B3B7218F12F8EE17B2B558"
"Sword of Sodan (Japan).md","58EDB3F3","5D5D8D4BFCDE93737CDD0BAD207A0550","9C17187E3EB0842C5300F69616A58BAA86B769E7"
"Sword of Sodan (USA, Europe).md","9CB8468F","7B5C722BCCCE6F5301DD90B6D6B17F01","088B81C3BCDA86B9803B7E3F8067BEB21D1D2553"
"Sword of Vermilion (USA, Europe).md","EA1BC9AB","A742836DC29EE51CF6D985191820AE4E","C18FC75E0C5FA0E98C8664903E978EC4F73EF5D2"
"Sword of Vermilion (USA, Europe) (18.11.1993) (Sega Channel).md","F38C50BF","A8CF66D11FE76DA86181D7E8F7F9C759","532D8CB6C969380DAEF77C6E2BA389716DBBD246"
"Syd of Valis (USA).md","37DC0108","A81D327574D49AAB69C2A6FE4CDC893A","36E010F16791816108D395FCE39B39AB0A49268C"
"Sylvester & Tweety in Cagey Capers (USA, Europe).md","89FC54CE","BBF74E8F5EDA63631CE7617370D1F747","BF50D0AFE82966907671A46060D27B7B5D92A752"
"Sylvester and Tweety in Cagey Capers (USA) (Beta).md","9D9C786B","C215BB67FB8D0F9EBA7C4AA5D7FEAB42","D1CA731869B2FFD452BD4F2B40BB0AFDC997936D"
"Syndicate (USA, Europe).md","95BBF87B","F8DBF7F08131243C18ED3626B10D2D55","87442ECC50DF508D54D241CBD468B41C926B974D"
"T2 - Terminator 2 - Judgment Day (USA, Europe).md","2F75E896","32F931827159663D6BF27C12949B1875","6144FBB941C1BF0DF285F6D13906432C23AF2BA6"
"T2 - The Arcade Game (USA) (Beta) (August, 1992).md","94255703","EAC97BB10A17764668A35598FE41DE26","87660389D70D73E5F0F68D672A0843712F7C4C85"
"T2 - The Arcade Game (USA, Europe).md","A1264F17","3C2666BCC3C42A4218E46C5ABA2BCA15","85CC1CF3379D3CE23CA3C03D84FE6E2B3ADC9C56"
"T2 - The Arcade Game (Japan).md","5E6FE52C","A8116B3D4CB98089CFA78FE4A7F9E5BB","64D0778D38B5EB0664C1B85E0689DE637A416654"
"Taikou Risshiden (Japan).md","F96FE15B","EF127D6C09F56274822771E83487BE37","A96D6492D4E89687D970BC010EB0B93EE2481A44"
"Taiwan Daheng (Taiwan) (Unl).md","BAF20F81","3D655FF935E30FA12A18FDA9DD6FA695","88726C11E5ED7927830BF5AE0B83D85DFFF4A2A4"
"TaleSpin (USA, Europe).md","F5C0C8D0","2AC0D4208641095358D663B3EB17B397","9B6AB86FEA23ADB3CFBA38B893278D856540C8B8"
"Talmit's Adventure (Europe).md","05DC3FFC","FE73FF9498CFB35B2E898E6D9D5389C9","BE80F96BEE64BAB159614D29F882442ABEF9DE76"
"Target Earth (USA).md","CDDF62D3","AE816C5017578267060FD4733586CBA7","E19F7A02F140882E0364F11CD096AEC712E56F83"
"Target Earth (USA) (Beta) (16.02.1990).md","EBAA609D","29ED0A6F1F9D93882652B1A649DAA53C","6C36C96FD7ECF0CB8A6EF04D28F23729038F6123"
"Task Force Harrier EX (Japan).md","E9A54EED","C8D5DDA49171C0514B8260122F6F688C","D365D22D9076E98966EB12FDB1D93C3C101F519E"
"Task Force Harrier EX (USA).md","C8BB0257","D5B0ADD1252AC8FD1ECEC8B02CF51718","1D36BD69E356F276C582FEE247AF2F71AF1F3BF4"
"Tatsujin ~ Truxton (World).md","5BD0882D","75A42B19E5503C72B21018699314DB0B","90039844478E7CB99951FDFF1979C3BDA04D080A"
"Taz in Escape from Mars (Europe).md","62100099","0CCA15206DD1E2EB619D699F2E3F32B5","1EDD44D9F9D1D410B6A9EC37647A04D9B50B549E"
"Taz in Escape from Mars (USA).md","62009F8C","6F8C3CA5A9C937EEC69784C133D84E1D","7AA9C7B74541D414D81AA61D150803C3B3B1701B"
"Taz-Mania (World).md","0E901F45","659550D4C9588FF594A927EB173877D2","01875BB6484D44A844F3D3E1AE141864664B73B8"
"Taz-Mania (World) (Beta).md","1415B80F","6604D4FC1CD429A995BB2C33652B68DF","31C49BBA3D1FB10EBDE060BACD47D17857D04404"
"Team USA Basketball (USA, Europe).md","A0CAF97E","E76E5159921402923BF4B16462E9C261","8D8D833DFC88663408BD7CF9FB821608AD2BEF3D"
"TechnoClash (USA, Europe).md","4E65E483","4CD30F3AD42B0354659D128BDCD61A6C","686AFBD7130FE8487D9126E690BF53800AE953BA"
"Technocop (USA).md","7459AD06","863F39866DDE86D1EE5CC5CE743FFC7C","739421DD98D8073030D43CF8F50E411ACB82F7D6"
"Technocop (USA) (Beta) (September, 1990).md","059AC8FB","98979F44A6ADA5DEC772930BE0A10FA2","CB69D62FBAAA60CF9FF18DB7B63E3F436E55967D"
"Technocop (USA) (Beta) (12.09.1990).md","F06ED8CA","F170CFF2388C2F2439A48991906A662E","ACB094EA683779C8E94B8EA58A5C86D8303E0590"
"Tecmo Cup Football Game (Japan) (Proto) [b].md","88FDD060","DC720F3217BF6897AC5EBB0D45EB4B6A","67E9261097E1ED9C8D7D11FD45A7C7E04AC1145F"
"Tecmo Super Baseball (USA).md","227A1178","C80226C339708C9375E7C207A2B3A9AB","F2ECC7B32CEF29F22EB4A21A22BE122BD4BAD212"
"Tecmo Super Bowl (Japan).md","90C6E20C","C35E1769408E09F200769300CA8DA941","477880E7976AC0F7203FDDABBA4A6E8799AA604D"
"Tecmo Super Bowl (USA) (Beta).md","21F27D34","27848F777D10F5078BFF07C14FDA8ED1","8D34FFAC312CAEAC853876415C74AB6FE63D8DC2"
"Tecmo Super Bowl (USA).md","BD5933EE","BD662438C1FD5F9192772392E141CB65","529B8E86B97C326592540F5E427198A205C127D0"
